Order	Family	Genus	Species	Reported as	Earliest Age	Latest Age	Stratigraphic age	Country	Paleobiogeography_all	Paleobiogeography	Latitude	Longitude	References
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax heterodon		107.6	100.501	Albian (Upper)	United Kingdom	Tethys	Tethys	54.1543459	-0.2395664	Underwood & Mitchell (1999)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax heterodon	Protospinax heterodon	110.2	100.501	Albian (Middle-Upper)	United Kingdom	Tethys	Tethys	51.0791335	1.1794073	Ward (2010)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax pusillus		100.5	93.901	Cenomanian (Lower-Middle)	Germany	Tethys	Tethys	52.0519715	8.3992556	Müller & Diedrich (1991)
Orectolobiformes	Hemiscylliidae	Pseudospinax	Pseudospinax sp.		166.1	163.101	Callovian	Poland	Tethys	Tethys	50.4521463	19.5213629	Rees (2010)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana		72.1	66.001	Maastrichtian	Canada	Western Atlantic	Outside_Tethys	49.1888351	-113.20099	Langston Jr (1975)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana		70.1	66.001	Maastrichtian (Upper)	United States	Western Atlantic	Outside_Tethys	47.6777836	-106.2347484	Cook et al. (2014)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana		70.1	66.001	Maastrichtian (Upper)	United States	Western Atlantic	Outside_Tethys	48.577904	-114.15189	Estes (1969); Cook et al. (2014); Kelly (2014)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana		70.6	66.001	Lancian	United States	Western Atlantic	Outside_Tethys	40.6765898	-105.8534043	Carpenter (1979)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana	Squatirhina americana	70.6	66.001	Lancian	United States	Western Atlantic	Outside_Tethys	43.0324679	-104.6419032	Estes (1964); Breithaupt (1982)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana		70.6	66.001	Lancian	United States	Western Atlantic	Outside_Tethys	41.7913536	-107.2433099	Wroblewski et al. (2004)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana		83.6	72.101	Campanian	United States	Western Atlantic	Outside_Tethys	37.2882506	-111.7669407	Kirkland et al. (2013)
Orectolobiformes	Orectolobidae	Restesia	Restesia americana		83.6	72.101	Campanian	United States	Western Atlantic	Outside_Tethys	29.9560015	-104.4043597	Rowe et al. (1992)
Orectolobiformes	Orectolobidae	Restesia	Restesia nordquistae	Galagadon nordquistae	70.1	66.001	Maastrichtian (Upper)	United States	Western Atlantic	Outside_Tethys	44.6471761	-100.348761	Gates et al. (2019)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon ferriolensis		20.44	15.971	Burdigalian	Spain	Tethys	Tethys	37.610424	-0.9274595	Mendiola (1996)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon sp.	Rhincodon sp.	15.97	13.821	Langhian	France	Tethys	Tethys	43.4494223	3.6147598	Cappetta (1970a)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon sp.	Rhiniodon typus	11.62	2.589	Miocene (Upper) - Pliocene	Costa Rica	Western Atlantic	Outside_Tethys	10.03956	-83.54452	Laurito Mora (1999)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon sp.		23.9	22.3	Oligocene-Miocene Ecuador	Ecuador	Eastern Atlantic	Outside_Tethys	-1.8149271	-80.7570955	Carrillo-Briceño et al. (2020)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon sp.	Rhincodon cf. typus	28.1	23.031	Chattian	United States	Western Atlantic	Outside_Tethys	32.99838	-80.14892	Cicimurri & Knight (2009)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon sp.		20.44	15.971	Burdigalian	United States	Western Atlantic	Outside_Tethys	35.568176	-76.485727	Purdy et al. (2001)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		28.1	23.031	Chattian	Mexico	Western Atlantic	Outside_Tethys	23.6585116	-102.0077097	Gonzalez-Barba & Thies (2000)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		5.333	2.589	Pliocene	Mexico	Eastern Pacific	Outside_Tethys	30.0338923	-115.1425107	Lira-Beltrán et al. (2020)
Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus	Rhincodon typus	41.3	15.971	Eocene (Middle) - Miocene (Lower)	United States	Western Atlantic	Outside_Tethys	40.2203907	-74.0120817	Maisch et al. (2021)
Orectolobiformes	Orectolobidae	Squatiscyllium	Squatiscyllium casieri		56	47.801	Ypresian	Morocco	Tethys	Tethys	32.9053419	-6.9245615	Arambourg (1952d) See also Noubhani & Cappetta (1997)
Orectolobiformes	Orectolobidae	Squatiscyllium	Squatiscyllium nigeriensis	Squatina sp.	59.2	47.801	ThanetianYpresian	India	Western Indo-Pacific	Outside_Tethys	24.3506874	74.9098707	Rana et al. (2005)
Orectolobiformes	Orectolobidae	Squatiscyllium	Squatiscyllium nigeriensis		59.2	56.001	Thanetian	India	Western Indo-Pacific	Outside_Tethys	24.3506874	74.9098707	Rajkumari & Prasad (2020)
Orectolobiformes	Orectolobidae	Squatiscyllium	Squatiscyllium nigeriensis		59.2	56.001	Thanetian	Niger	Eastern Atlantic	Outside_Tethys	16.1576745	5.3282652	Cappetta (1972)
Orectolobiformes	Orectolobidae	Squatiscyllium	Squatiscyllium nigeriensis		59.2	56.001	Thanetian	Nigeria	Eastern Atlantic	Outside_Tethys	13.7542229	5.6574918	White (1943b)
Orectolobiformes	Orectolobidae	Squatiscyllium	Squatiscyllium sp.	Squatiscyllium sp.	47.8	41.001	Lutetian	Morocco	Tethys	Tethys	31.2942606	-8.0729435	Tabuce et al. (2005)
Orectolobiformes	Orectolobidae	Squatiscyllium	Squatiscyllium sp.		56	47.801	Ypresian	Senegal	Eastern Atlantic	Outside_Tethys	14.4750607	-14.4529612	Cappetta (unpublished)
Orectolobiformes	Stegostomatidae	Stegostoma	Stegostoma sp.	?Stegostoma sp.	38	33.901	Priabonian	Egypt	Tethys	Tethys	29.2638914	30.0225987	Underwood et al. (2011)
Orectolobiformes	Stegostomatidae	Stegostoma	Stegostoma sp.	?Stegostoma sp.	38	33.901	Priabonian	Egypt	Tethys	Tethys	29.2638914	30.0225987	Underwood et al. (2011)
Orectolobiformes	Stegostomatidae	Stegostoma	Stegostoma sp.	?Stegostoma sp.	38	33.901	Priabonian	Egypt	Tethys	Tethys	29.4706655	30.6239506	Underwood et al. (2011); Murray et al. (2010)
Orectolobiformes	Stegostomatidae	Stegostoma	Stegostoma sp.	cf. Stegostoma	33.9	28.101	Rupelian	Oman	Western Indo-Pacific	Outside_Tethys	21.0000287	57.0036901	Adnet et al. (in press)
Orectolobiformes	Stegostomatidae	Stegostoma	Stegostoma tethysiensis		41	38.001	Bartonian	Tunisia	Tethys	Tethys	33.8439408	9.400138	Adnet et al. (2020)
