Family	Genus	Species	latitude	longitude
Rhincodontidae	Rhincodon	Rhincodon typus	24.2333586535	-110.5121484966
Rhincodontidae	Rhincodon	Rhincodon typus	24.389039769	-110.4477434056
Rhincodontidae	Rhincodon	Rhincodon typus	24.4304796275	-110.3247070313
Rhincodontidae	Rhincodon	Rhincodon typus	24.2856108052	-110.5926090888
Rhincodontidae	Rhincodon	Rhincodon typus	24.358483435	-110.585655365
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9975127891	35.4695976634
Rhincodontidae	Rhincodon	Rhincodon typus	5.4772936955	-87.030882015
Rhincodontidae	Rhincodon	Rhincodon typus	21.4069614928	-86.6533450452
Rhincodontidae	Rhincodon	Rhincodon typus	13.1062771829	123.9407924953
Rhincodontidae	Rhincodon	Rhincodon typus	-15.9682606975	-5.7669362177
Rhincodontidae	Rhincodon	Rhincodon typus	-33.7984882927	26.5949911355
Rhincodontidae	Rhincodon	Rhincodon typus	24.1755633333	-110.3668283333
Rhincodontidae	Rhincodon	Rhincodon typus	-21.8181257699	113.8626146022
Rhincodontidae	Rhincodon	Rhincodon typus	9.5451562712	123.5112906924
Rhincodontidae	Rhincodon	Rhincodon typus	8.6512232414	97.7391700921
Rhincodontidae	Rhincodon	Rhincodon typus	22.8235824537	-109.4882267659
Rhincodontidae	Rhincodon	Rhincodon typus	15.7370752832	-96.1171531677
Rhincodontidae	Rhincodon	Rhincodon typus	16.9577298861	54.0205347228
Rhincodontidae	Rhincodon	Rhincodon typus	3.4946568104	72.8406325251
Rhincodontidae	Rhincodon	Rhincodon typus	-34.0939506898	18.2387881943
Rhincodontidae	Rhincodon	Rhincodon typus	-34.1121408469	18.2372923057
Rhincodontidae	Rhincodon	Rhincodon typus	-27.4123311562	32.6224999964
Rhincodontidae	Rhincodon	Rhincodon typus	21.8922536227	-105.7369793837
Rhincodontidae	Rhincodon	Rhincodon typus	-27.596683893	32.6955295304
Rhincodontidae	Rhincodon	Rhincodon typus	-27.5423880043	32.6560259424
Rhincodontidae	Rhincodon	Rhincodon typus	-26.2393832956	32.9563705361
Rhincodontidae	Rhincodon	Rhincodon typus	-26.2122734704	32.9023340757
Rhincodontidae	Rhincodon	Rhincodon typus	-26.3915382175	32.8606537522
Rhincodontidae	Rhincodon	Rhincodon typus	-26.7431896916	32.9467976344
Rhincodontidae	Rhincodon	Rhincodon typus	-27.4531395723	32.7744654123
Rhincodontidae	Rhincodon	Rhincodon typus	28.9785366667	-113.5439083333
Rhincodontidae	Rhincodon	Rhincodon typus	24.1266091785	-110.3338813338
Rhincodontidae	Rhincodon	Rhincodon typus	29.0344968526	-113.5440661884
Rhincodontidae	Rhincodon	Rhincodon typus	24.3298275981	-110.4440121249
Rhincodontidae	Rhincodon	Rhincodon typus	-21.7676855589	114.2654819761
Rhincodontidae	Rhincodon	Rhincodon typus	21.0616453041	-86.1881353522
Rhincodontidae	Rhincodon	Rhincodon typus	16.8248642903	-99.9188947678
Rhincodontidae	Rhincodon	Rhincodon typus	-21.9571924994	113.9162273836
Rhincodontidae	Rhincodon	Rhincodon typus	15.7187550107	-96.1603850874
Rhincodontidae	Rhincodon	Rhincodon typus	5.7478017901	-77.5362160111
Rhincodontidae	Rhincodon	Rhincodon typus	-4.6957301529	39.2261062084
Rhincodontidae	Rhincodon	Rhincodon typus	9.4665832693	123.4873233596
Rhincodontidae	Rhincodon	Rhincodon typus	9.4085200544	123.3257233095
Rhincodontidae	Rhincodon	Rhincodon typus	9.4269521559	123.3664912387
Rhincodontidae	Rhincodon	Rhincodon typus	16.0524320245	-86.947952521
Rhincodontidae	Rhincodon	Rhincodon typus	27.9044187017	-91.9053818249
Rhincodontidae	Rhincodon	Rhincodon typus	0.5628354363	123.0839711803
Rhincodontidae	Rhincodon	Rhincodon typus	3.3909711367	73.510709124
Rhincodontidae	Rhincodon	Rhincodon typus	18.9691586471	72.9160746037
Rhincodontidae	Rhincodon	Rhincodon typus	-22.1128319429	113.6677396224
Rhincodontidae	Rhincodon	Rhincodon typus	-22.0611905634	113.6934781222
Rhincodontidae	Rhincodon	Rhincodon typus	-22.1234287006	113.6419614927
Rhincodontidae	Rhincodon	Rhincodon typus	16.2907745778	-87.1488103141
Rhincodontidae	Rhincodon	Rhincodon typus	21.3902181391	-86.7503762718
Rhincodontidae	Rhincodon	Rhincodon typus	21.5683410414	-86.7490139628
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9279100946	35.5972465004
Rhincodontidae	Rhincodon	Rhincodon typus	21.2025449581	-86.7791474087
Rhincodontidae	Rhincodon	Rhincodon typus	20.29565237	38.4020688422
Rhincodontidae	Rhincodon	Rhincodon typus	20.2626908526	38.4506252478
Rhincodontidae	Rhincodon	Rhincodon typus	12.8730705172	123.528381469
Rhincodontidae	Rhincodon	Rhincodon typus	21.7390540448	-105.5057522908
Rhincodontidae	Rhincodon	Rhincodon typus	21.5470461121	-86.7951119917
Rhincodontidae	Rhincodon	Rhincodon typus	21.270183265	-86.7883716392
Rhincodontidae	Rhincodon	Rhincodon typus	28.8685744511	-112.2412302384
Rhincodontidae	Rhincodon	Rhincodon typus	22.9922393418	-109.4067450931
Rhincodontidae	Rhincodon	Rhincodon typus	23.0039242266	-109.4334573251
Rhincodontidae	Rhincodon	Rhincodon typus	28.931100601	-113.5358556751
Rhincodontidae	Rhincodon	Rhincodon typus	28.9451556348	-113.5385724441
Rhincodontidae	Rhincodon	Rhincodon typus	10.1743788488	99.8795210096
Rhincodontidae	Rhincodon	Rhincodon typus	21.9113509421	-87.1597847066
Rhincodontidae	Rhincodon	Rhincodon typus	21.8706859244	-86.9145378314
Rhincodontidae	Rhincodon	Rhincodon typus	0.8132814971	73.3806118513
Rhincodontidae	Rhincodon	Rhincodon typus	16.3476878706	-86.5236032541
Rhincodontidae	Rhincodon	Rhincodon typus	9.5458826695	123.4601497926
Rhincodontidae	Rhincodon	Rhincodon typus	28.9681843504	-113.5146000025
Rhincodontidae	Rhincodon	Rhincodon typus	28.913927559	-113.4774455455
Rhincodontidae	Rhincodon	Rhincodon typus	28.9159522188	-113.4788399398
Rhincodontidae	Rhincodon	Rhincodon typus	21.449776643	-105.4479714954
Rhincodontidae	Rhincodon	Rhincodon typus	21.2850354659	-86.6168572967
Rhincodontidae	Rhincodon	Rhincodon typus	24.1810331087	-110.3482612626
Rhincodontidae	Rhincodon	Rhincodon typus	21.7412067526	-105.506653453
Rhincodontidae	Rhincodon	Rhincodon typus	28.93292548	-113.54481865
Rhincodontidae	Rhincodon	Rhincodon typus	24.0702621884	-110.2638193383
Rhincodontidae	Rhincodon	Rhincodon typus	-3.2135113966	40.0344018014
Rhincodontidae	Rhincodon	Rhincodon typus	-26.7344431421	32.8631884167
Rhincodontidae	Rhincodon	Rhincodon typus	28.9914820338	-112.1793062674
Rhincodontidae	Rhincodon	Rhincodon typus	21.4723558705	-86.7808270161
Rhincodontidae	Rhincodon	Rhincodon typus	28.9754814685	-113.0642484368
Rhincodontidae	Rhincodon	Rhincodon typus	-24.0239066381	35.7229086435
Rhincodontidae	Rhincodon	Rhincodon typus	24.1463186257	-110.4057236636
Rhincodontidae	Rhincodon	Rhincodon typus	24.1426408	-110.4040769525
Rhincodontidae	Rhincodon	Rhincodon typus	21.709824677	-87.1380306139
Rhincodontidae	Rhincodon	Rhincodon typus	24.1809883333	-110.418945
Rhincodontidae	Rhincodon	Rhincodon typus	-7.7830285783	39.6565050654
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9263456775	35.5270380774
Rhincodontidae	Rhincodon	Rhincodon typus	24.1825966667	-110.4072033333
Rhincodontidae	Rhincodon	Rhincodon typus	24.1720178997	-110.3864134257
Rhincodontidae	Rhincodon	Rhincodon typus	28.9588731429	-113.5472726457
Rhincodontidae	Rhincodon	Rhincodon typus	21.9109603425	-87.1030330491
Rhincodontidae	Rhincodon	Rhincodon typus	-21.8931669788	113.9974115914
Rhincodontidae	Rhincodon	Rhincodon typus	21.7475388674	-87.0941188471
Rhincodontidae	Rhincodon	Rhincodon typus	-15.8139152635	-5.6467063934
Rhincodontidae	Rhincodon	Rhincodon typus	10.0730694765	125.0728667908
Rhincodontidae	Rhincodon	Rhincodon typus	10.035998191	125.0869552828
Rhincodontidae	Rhincodon	Rhincodon typus	24.1978252136	-110.3539394215
Rhincodontidae	Rhincodon	Rhincodon typus	21.38038452	-86.7258036237
Rhincodontidae	Rhincodon	Rhincodon typus	28.9419840554	-113.5039715779
Rhincodontidae	Rhincodon	Rhincodon typus	25.1872418749	55.1718544858
Rhincodontidae	Rhincodon	Rhincodon typus	25.8760953184	56.4566021723
Rhincodontidae	Rhincodon	Rhincodon typus	21.6965446415	-86.8566152417
Rhincodontidae	Rhincodon	Rhincodon typus	24.1745889049	-110.3221420756
Rhincodontidae	Rhincodon	Rhincodon typus	21.6124299268	-105.4157051131
Rhincodontidae	Rhincodon	Rhincodon typus	21.7952162252	-105.5182650807
Rhincodontidae	Rhincodon	Rhincodon typus	21.7478336922	-105.5315144471
Rhincodontidae	Rhincodon	Rhincodon typus	21.753473134	-105.5299861007
Rhincodontidae	Rhincodon	Rhincodon typus	21.7783361647	-105.5350865533
Rhincodontidae	Rhincodon	Rhincodon typus	21.7069326597	-105.5841949467
Rhincodontidae	Rhincodon	Rhincodon typus	10.4793322447	-85.7495187089
Rhincodontidae	Rhincodon	Rhincodon typus	20.9903892384	-156.6982023724
Rhincodontidae	Rhincodon	Rhincodon typus	26.384158513	-80.1934867007
Rhincodontidae	Rhincodon	Rhincodon typus	24.1769451349	-110.3776969869
Rhincodontidae	Rhincodon	Rhincodon typus	-36.8208995342	176.020646048
Rhincodontidae	Rhincodon	Rhincodon typus	21.2787106498	-86.7313365829
Rhincodontidae	Rhincodon	Rhincodon typus	9.4495563516	123.3855880226
Rhincodontidae	Rhincodon	Rhincodon typus	28.8935435172	-113.5010464297
Rhincodontidae	Rhincodon	Rhincodon typus	21.5313779438	-157.6683247932
Rhincodontidae	Rhincodon	Rhincodon typus	21.5264139155	-87.3808629916
Rhincodontidae	Rhincodon	Rhincodon typus	3.4920841751	72.9563106048
Rhincodontidae	Rhincodon	Rhincodon typus	8.8588448848	119.9964889023
Rhincodontidae	Rhincodon	Rhincodon typus	8.7836435921	-83.5905102275
Rhincodontidae	Rhincodon	Rhincodon typus	-0.1957586207	72.829126347
Rhincodontidae	Rhincodon	Rhincodon typus	-27.4298040628	32.6554040327
Rhincodontidae	Rhincodon	Rhincodon typus	-30.3344777383	30.9355940346
Rhincodontidae	Rhincodon	Rhincodon typus	24.3570875446	-110.5665460847
Rhincodontidae	Rhincodon	Rhincodon typus	-22.6385196086	113.5131988375
Rhincodontidae	Rhincodon	Rhincodon typus	21.4671625146	-86.6512005715
Rhincodontidae	Rhincodon	Rhincodon typus	24.1774533333	-110.3544166667
Rhincodontidae	Rhincodon	Rhincodon typus	21.3076489425	-86.6424469617
Rhincodontidae	Rhincodon	Rhincodon typus	21.4760092852	-86.4276117831
Rhincodontidae	Rhincodon	Rhincodon typus	21.4517000871	-86.6196012733
Rhincodontidae	Rhincodon	Rhincodon typus	9.5572616587	123.5371932318
Rhincodontidae	Rhincodon	Rhincodon typus	21.2051860919	-86.7228988205
Rhincodontidae	Rhincodon	Rhincodon typus	9.4772472791	123.4448597923
Rhincodontidae	Rhincodon	Rhincodon typus	10.1761860722	99.9687150553
Rhincodontidae	Rhincodon	Rhincodon typus	-22.7728264278	113.6351468599
Rhincodontidae	Rhincodon	Rhincodon typus	24.2456068798	-110.5990369755
Rhincodontidae	Rhincodon	Rhincodon typus	9.5501132328	123.3072685056
Rhincodontidae	Rhincodon	Rhincodon typus	-21.6569081027	114.1851505005
Rhincodontidae	Rhincodon	Rhincodon typus	10.0829408362	99.8790524557
Rhincodontidae	Rhincodon	Rhincodon typus	21.5460936565	-86.2306326479
Rhincodontidae	Rhincodon	Rhincodon typus	21.5727483424	-86.9009908399
Rhincodontidae	Rhincodon	Rhincodon typus	21.5135178544	-86.5605685542
Rhincodontidae	Rhincodon	Rhincodon typus	26.073775923	-96.6719571167
Rhincodontidae	Rhincodon	Rhincodon typus	21.6532456417	-87.1091731862
Rhincodontidae	Rhincodon	Rhincodon typus	29.0659453006	-113.5379685273
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9797275024	35.5488676207
Rhincodontidae	Rhincodon	Rhincodon typus	21.6686886683	-86.6132097953
Rhincodontidae	Rhincodon	Rhincodon typus	1.6250708548	-92.1358493132
Rhincodontidae	Rhincodon	Rhincodon typus	1.6210311687	-91.9379796472
Rhincodontidae	Rhincodon	Rhincodon typus	21.7606491107	-105.7415478638
Rhincodontidae	Rhincodon	Rhincodon typus	7.708058849	98.2164698148
Rhincodontidae	Rhincodon	Rhincodon typus	21.2493099871	-86.6458504768
Rhincodontidae	Rhincodon	Rhincodon typus	21.3078995764	-86.6917702426
Rhincodontidae	Rhincodon	Rhincodon typus	21.2936825108	-86.662942399
Rhincodontidae	Rhincodon	Rhincodon typus	7.7532355515	-81.71403101
Rhincodontidae	Rhincodon	Rhincodon typus	16.1228533822	-86.9453744868
Rhincodontidae	Rhincodon	Rhincodon typus	16.1599444702	-86.9458748342
Rhincodontidae	Rhincodon	Rhincodon typus	10.1959194042	99.7505467675
Rhincodontidae	Rhincodon	Rhincodon typus	0.5254399259	123.123778036
Rhincodontidae	Rhincodon	Rhincodon typus	0.4443286861	123.013304699
Rhincodontidae	Rhincodon	Rhincodon typus	2.2969098441	118.3240876339
Rhincodontidae	Rhincodon	Rhincodon typus	9.0126033567	123.2504467622
Rhincodontidae	Rhincodon	Rhincodon typus	4.0619557567	-81.6531100719
Rhincodontidae	Rhincodon	Rhincodon typus	20.7678564583	-156.6814939625
Rhincodontidae	Rhincodon	Rhincodon typus	26.0569505862	-96.747820828
Rhincodontidae	Rhincodon	Rhincodon typus	21.5904774202	-86.2867814231
Rhincodontidae	Rhincodon	Rhincodon typus	9.4952865495	123.4008081905
Rhincodontidae	Rhincodon	Rhincodon typus	21.7578495346	-86.7726632997
Rhincodontidae	Rhincodon	Rhincodon typus	9.5612408483	123.5547090081
Rhincodontidae	Rhincodon	Rhincodon typus	21.738573361	-87.1171111221
Rhincodontidae	Rhincodon	Rhincodon typus	12.6204654934	123.7100903632
Rhincodontidae	Rhincodon	Rhincodon typus	28.9627685596	-112.9169602184
Rhincodontidae	Rhincodon	Rhincodon typus	21.4026661964	-86.4859570539
Rhincodontidae	Rhincodon	Rhincodon typus	3.4291703845	72.9639274776
Rhincodontidae	Rhincodon	Rhincodon typus	-3.3243244689	-80.4994993856
Rhincodontidae	Rhincodon	Rhincodon typus	9.5423197528	123.5717544794
Rhincodontidae	Rhincodon	Rhincodon typus	17.8416098124	-85.622213368
Rhincodontidae	Rhincodon	Rhincodon typus	-2.4062189033	135.5837386031
Rhincodontidae	Rhincodon	Rhincodon typus	-2.5999071545	135.5534630739
Rhincodontidae	Rhincodon	Rhincodon typus	-2.4489521995	135.5585214726
Rhincodontidae	Rhincodon	Rhincodon typus	-2.5570498433	135.4727617377
Rhincodontidae	Rhincodon	Rhincodon typus	-2.4641777249	135.5250946798
Rhincodontidae	Rhincodon	Rhincodon typus	-2.5307979282	135.5160911814
Rhincodontidae	Rhincodon	Rhincodon typus	-23.842043207	35.4990823989
Rhincodontidae	Rhincodon	Rhincodon typus	21.3606359653	-86.4477715049
Rhincodontidae	Rhincodon	Rhincodon typus	21.345838633	-86.2669474352
Rhincodontidae	Rhincodon	Rhincodon typus	21.5925703029	-86.4014815416
Rhincodontidae	Rhincodon	Rhincodon typus	10.035723142	125.1070919786
Rhincodontidae	Rhincodon	Rhincodon typus	9.5672436147	123.305504506
Rhincodontidae	Rhincodon	Rhincodon typus	1.7907860277	-92.066663057
Rhincodontidae	Rhincodon	Rhincodon typus	12.8265322252	123.4451548806
Rhincodontidae	Rhincodon	Rhincodon typus	12.9456204758	123.5765233647
Rhincodontidae	Rhincodon	Rhincodon typus	21.4378951983	-86.6797930255
Rhincodontidae	Rhincodon	Rhincodon typus	21.4559707213	-86.7474131212
Rhincodontidae	Rhincodon	Rhincodon typus	21.4008363321	-86.7500540195
Rhincodontidae	Rhincodon	Rhincodon typus	9.5984035358	123.5054214471
Rhincodontidae	Rhincodon	Rhincodon typus	21.5848233871	-86.7194673465
Rhincodontidae	Rhincodon	Rhincodon typus	21.4360452253	-86.6023379927
Rhincodontidae	Rhincodon	Rhincodon typus	21.5029703482	-86.7401378008
Rhincodontidae	Rhincodon	Rhincodon typus	21.4558547803	-86.7810013243
Rhincodontidae	Rhincodon	Rhincodon typus	21.5526381711	-86.7235335997
Rhincodontidae	Rhincodon	Rhincodon typus	21.5876386142	-86.7783268473
Rhincodontidae	Rhincodon	Rhincodon typus	21.5700183092	-86.6040283597
Rhincodontidae	Rhincodon	Rhincodon typus	21.5249414381	-86.6193068248
Rhincodontidae	Rhincodon	Rhincodon typus	21.4099789733	-86.6937999265
Rhincodontidae	Rhincodon	Rhincodon typus	12.8508228516	123.4906365682
Rhincodontidae	Rhincodon	Rhincodon typus	12.9417145411	123.4291978603
Rhincodontidae	Rhincodon	Rhincodon typus	12.9737771095	123.5307166076
Rhincodontidae	Rhincodon	Rhincodon typus	24.1866057092	-110.3236062369
Rhincodontidae	Rhincodon	Rhincodon typus	21.2308316007	-86.7550122396
Rhincodontidae	Rhincodon	Rhincodon typus	21.4820612109	-86.7405513202
Rhincodontidae	Rhincodon	Rhincodon typus	12.9340736651	123.4118539448
Rhincodontidae	Rhincodon	Rhincodon typus	12.9209514777	123.4545672718
Rhincodontidae	Rhincodon	Rhincodon typus	12.8941955542	123.5384564305
Rhincodontidae	Rhincodon	Rhincodon typus	5.5732725646	-87.0682408431
Rhincodontidae	Rhincodon	Rhincodon typus	-27.897371246	153.5380800365
Rhincodontidae	Rhincodon	Rhincodon typus	21.5174415525	-86.4077573323
Rhincodontidae	Rhincodon	Rhincodon typus	24.4154252196	-110.3061616838
Rhincodontidae	Rhincodon	Rhincodon typus	21.5672263272	-86.7714309877
Rhincodontidae	Rhincodon	Rhincodon typus	21.4099203785	-86.4072167239
Rhincodontidae	Rhincodon	Rhincodon typus	24.182562793	-110.3261239082
Rhincodontidae	Rhincodon	Rhincodon typus	24.1997530714	-110.3390799835
Rhincodontidae	Rhincodon	Rhincodon typus	24.1790216667	-110.377845
Rhincodontidae	Rhincodon	Rhincodon typus	16.0424870283	-86.8104629416
Rhincodontidae	Rhincodon	Rhincodon typus	-10.5846273619	105.6580250682
Rhincodontidae	Rhincodon	Rhincodon typus	16.4158154375	-88.3208903733
Rhincodontidae	Rhincodon	Rhincodon typus	24.3637452923	-110.5137093398
Rhincodontidae	Rhincodon	Rhincodon typus	24.1869541679	-110.3441171721
Rhincodontidae	Rhincodon	Rhincodon typus	24.1792079118	-110.37705458
Rhincodontidae	Rhincodon	Rhincodon typus	21.5292676402	-86.4646621849
Rhincodontidae	Rhincodon	Rhincodon typus	24.2002679907	-110.4308514976
Rhincodontidae	Rhincodon	Rhincodon typus	21.4254373522	-86.7799326874
Rhincodontidae	Rhincodon	Rhincodon typus	21.5649776315	-86.781173122
Rhincodontidae	Rhincodon	Rhincodon typus	21.5510481489	-86.6610566082
Rhincodontidae	Rhincodon	Rhincodon typus	21.5546927674	-86.7997598747
Rhincodontidae	Rhincodon	Rhincodon typus	21.5250080214	-86.4570200883
Rhincodontidae	Rhincodon	Rhincodon typus	21.4560818979	-86.7058621173
Rhincodontidae	Rhincodon	Rhincodon typus	21.6760832669	-86.6821634063
Rhincodontidae	Rhincodon	Rhincodon typus	16.1929546714	-86.9049939783
Rhincodontidae	Rhincodon	Rhincodon typus	9.5917295038	123.5716210989
Rhincodontidae	Rhincodon	Rhincodon typus	41.470022785	-65.8069092673
Rhincodontidae	Rhincodon	Rhincodon typus	3.5181911997	72.6469902674
Rhincodontidae	Rhincodon	Rhincodon typus	12.907464081	123.5492859915
Rhincodontidae	Rhincodon	Rhincodon typus	9.5198742815	123.416207474
Rhincodontidae	Rhincodon	Rhincodon typus	10.1000561068	125.0053826428
Rhincodontidae	Rhincodon	Rhincodon typus	21.7712936734	-86.5709531685
Rhincodontidae	Rhincodon	Rhincodon typus	-25.8982319552	112.8900841035
Rhincodontidae	Rhincodon	Rhincodon typus	-2.169943813	134.654477648
Rhincodontidae	Rhincodon	Rhincodon typus	-2.1070375863	134.6674301199
Rhincodontidae	Rhincodon	Rhincodon typus	21.4576221152	-86.2444394328
Rhincodontidae	Rhincodon	Rhincodon typus	-2.0562671493	134.6361606751
Rhincodontidae	Rhincodon	Rhincodon typus	21.6095252949	-86.0912492276
Rhincodontidae	Rhincodon	Rhincodon typus	21.7434565525	-86.1021047015
Rhincodontidae	Rhincodon	Rhincodon typus	21.2712302766	-86.4958818474
Rhincodontidae	Rhincodon	Rhincodon typus	-15.8787031692	-5.6144516795
Rhincodontidae	Rhincodon	Rhincodon typus	-15.8340666666	-5.6759697526
Rhincodontidae	Rhincodon	Rhincodon typus	24.1858616667	-110.4297183333
Rhincodontidae	Rhincodon	Rhincodon typus	16.0634107931	-86.9156034127
Rhincodontidae	Rhincodon	Rhincodon typus	16.1818379209	-86.986009007
