Family	Genus	Species	Latitude	Longitude	References
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.915677	-87.893396	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.914794	-87.964344	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.855639	-80.786946	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.212243	-81.917267	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.69013	-81.426867	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.559267	-81.8352	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.821445	-72.176478	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.690162	-81.426906	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.189062	-80.092638	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.416429	-86.817494	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.086765	-80.440851	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.611935	-81.801689	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.096198	-80.438104	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.408919	-87.030084	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.714301	-81.092868	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.691282	-81.426908	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.188759	-80.092804	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.792379	-80.117019	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7164	-80.148683	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.263122	-82.187019	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.885592	-80.694376	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.734975	-80.165772	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.884136	-80.697901	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.777928	-80.039903	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.742121	-87.812722	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.788253	-80.145378	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.88043	-80.560956	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.97582	-80.384176	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	23.698013	-76.039764	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7401	-79.2875	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.0262	-79.1598	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.321183	-82.218851	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.140903	-80.394097	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.727312	-88.022255	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.883124	-80.690524	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.387768	-76.627343	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.095439	-80.436767	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.985102	-80.607874	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.851775	-80.618817	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.730801	-81.030163	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.03185	-81.169578	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.785132	-64.758125	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.187179	-80.092196	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.187179	-80.092196	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.587081	-79.302345	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.897805	-80.657158	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.782057	-88.003936	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.116084	-88.272915	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.333663	-86.473032	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.91523	-80.64045	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.784074	-80.042576	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.883266	-80.690592	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.898005	-80.657277	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.985148	-80.624227	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.956909	-80.657367	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.349672	-67.264217	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.882975	-80.690567	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.08045	-80.460312	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.26133	-76.512847	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.119989	-65.562508	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.709513	-76.822363	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.094469	-80.443297	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.568476	-81.769163	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.044867	-67.298316	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.897872	-80.658395	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.568338	-81.76904	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.561261	-81.803018	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.111797	-80.305305	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.809955	-80.698307	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.349672	-67.264217	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.315117	-65.232026	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.389216	-88.377829	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.859075	-87.966295	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.968605	-80.488155	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.623197	-63.267576	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.3171	-64.62615	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.858851	-87.96623	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.842778	-87.981836	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.623353	-63.263939	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.098311	-76.400967	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.728208	-88.009903	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.444628	-88.037067	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.218636	-62.666566	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.435983	-80.863336	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.728015	-88.011716	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.822789	-88.003964	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.631785	-63.263877	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.448431	-81.74975	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.478591	-85.917185	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.381667	-67.487222	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.830849	-88.001316	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.833828	-88.003719	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.579296	-22.913121	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.315218	-65.318237	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.794894	-87.996509	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.65393	-82.758589	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.261286	-76.512856	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.724967	-80.239717	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.462117	-87.001828	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.714157	-80.030779	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	-3.818939	-32.392769	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.728	-88.010392	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.18729	-80.092633	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.297082	-64.82607	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.095511	-80.436695	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.561153	-81.801888	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.229074	-78.317414	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.714157	-80.030779	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.782098	-80.043453	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.342941	-64.816944	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	30.41751	-86.452747	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.090293	-77.39871	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.261286	-76.512886	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.580364	-87.117744	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	12.122863	-68.246317	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.320967	-87.019687	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.367938	-87.029489	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.841436	-87.98649	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.978472	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.01248	-77.552758	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.570847	-81.748488	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.841436	-87.98649	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.374174	-87.028974	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.841436	-87.98649	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.630532	-63.260576	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862782	-87.978472	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.978472	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.978472	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.978472	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.189283	-80.093115	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.210453	-87.593307	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.807364	-88.078716	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.825039	-80.816425	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.172466	-76.445381	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	12.165876	-68.291359	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.096018	-80.435452	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.445401	-86.856716	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.825535	-80.816378	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.921418	-88.096213	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.825535	-80.816378	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.334273	-82.241076	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.905929	-87.949619	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.183564	-76.462458	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.429612	-87.026364	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.766766	-80.145475	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.086515	-80.401275	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	-3.817269	-32.386174	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.697955	-81.343742	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.853019	-88.010852	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.867719	-87.943391	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.560075	-81.784797	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.915177	-80.640211	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.236695	-86.735768	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.588967	-81.702956	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.991422	-87.904895	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.726026	-81.044626	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.095653	-80.437033	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.860254	-80.45001	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.92511	-87.91052	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.730961	-81.030031	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.726026	-81.044626	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.391009	-76.202483	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.893536	-87.781814	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.842161	-88.104796	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.328248	-79.928875	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.719176	-76.818914	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	10.738156	-75.346409	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.954492	-66.218774	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.484627	-68.378616	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.447854	-86.815859	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.112885	-62.989881	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.261794	-81.270606	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.759422	-88.013063	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.706003	-80.260606	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.71427	-81.092994	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.26127	-76.512863	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.109581	-77.297508	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.835689	-87.998566	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.854867	-87.975631	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.954073	-62.904455	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.025575	-63.09294	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.12498	-80.405208	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.708624	-76.822892	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.261345	-76.512863	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.572312	-87.317073	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.731735	-80.160433	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.424076	-87.072424	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.731043	-80.159652	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.731383	-80.160227	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.795257	-88.008305	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.642135	-81.379943	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.441122	-71.112543	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.562919	-88.178826	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.735157	-80.155292	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.697967	-81.343803	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.561169	-81.802847	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.697967	-81.343803	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.222243	-80.342117	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.128354	-80.400186	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.365154	-87.048328	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.575242	-87.317852	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.750272	-88.027995	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.698125	-81.343933	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.698125	-81.343933	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.743245	-88.028338	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.549393	-81.76621	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.57078	-81.749113	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.93292	-72.051996	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.724746	-79.387392	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.510085	-88.303272	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.743245	-88.028338	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.769081	-80.187494	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	29.027762	-92.309688	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.581339	-79.300076	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.72832	-88.010147	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.728317	-88.010147	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.72837	-88.010155	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.578112	-82.611617	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.02827	-80.512955	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.587058	-81.744823	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.850067	-86.868496	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.91542	-80.639938	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.761104	-88.024453	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.935946	-87.946024	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.347223	-64.781282	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.769067	-80.188063	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.599199	-86.966728	Inaturalist
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.766583	-80.188208	Inaturalist
